Time,Iteration,Cost,Parameters
 -1.86127644  0.51328076  1.60729009  2.58678077 -1.11207618 -0.71734938
 -2.36819439 -2.62776265  3.17185738  2.322869   -0.643589   -2.84689762
  1.87075685 -0.17030787 -2.04396709  2.01817427  1.37282    -0.76500803
  1.12055569 -2.10785318 -0.47879204  2.34784473 -0.10274467  0.68782623
  2.57840424  1.38447909  2.40267519  2.80800636  2.5247681  -2.75451312
  0.14609999 -0.73686309  1.68019031  2.84331276  0.08555737 -2.30821993
  2.99102449 -3.07245235  0.5499197  -0.63215716 -1.72699093  3.10667652
 -1.99237084 -1.71454749 -2.56296162  2.3677507  -2.42417896  2.13507312
  1.84240429  1.33634083  2.68359181  2.87284562  2.009396    1.41355968
 -1.52187067 -2.12076778  1.23808219]
Tue Nov 19 17:58:11 2024,816,0.030366863024907105,[-2.77854568  2.14832978 -2.09028793  0.00978444  0.28852017 -2.70974695
  3.02276039  1.9645246   1.21069965 -1.37429411  0.68694314  0.910906
  1.18645301 -1.65663309  0.80256583  2.85930421 -0.65222077 -0.69636074
 -1.86087168  0.51368552  1.60688533  2.58718553 -1.11167142 -0.71775414
 -2.36859915 -2.62816741  3.17145262  2.32246424 -0.64399376 -2.84649286
  1.87035209 -0.17071263 -2.04437185  2.01776951  1.37241524 -0.76460327
  1.12096046 -2.10825794 -0.47838728  2.34743997 -0.10314943  0.68742147
  2.57799948  1.38407432  2.40307995  2.80841112  2.52517286 -2.75410836
  0.14569522 -0.73726786  1.68059507  2.84371752  0.0851526  -2.30781517
  2.99142925 -3.07204759  0.55032446 -0.63256192 -1.72739569  3.10627175
 -1.9927756  -1.71495225 -2.56336638  2.36734594 -2.42377419  2.13466836
  1.84199953  1.33593607  2.68399657  2.87244086  2.00980077  1.41315492
 -1.52146591 -2.12117254  1.23767743]
Tue Nov 19 18:16:40 2024,817,0.029992265111768075,[-2.77746097  2.1494145  -2.09137265  0.00869972  0.28743545 -2.71083167
  3.02384511  1.96343988  1.21178436 -1.37320939  0.68802785  0.91199072
  1.18753772 -1.65771781  0.80148111  2.86038893 -0.65113605 -0.69527603
 -1.85978696  0.51477023  1.60580061  2.58827025 -1.11275613 -0.71883885
 -2.36751444 -2.62925213  3.1703679   2.32137953 -0.64290904 -2.84757758
  1.86926738 -0.16962792 -2.04545657  2.0166848   1.37133053 -0.76351855
  1.12204517 -2.10934266 -0.47730256  2.34635525 -0.10423415  0.68633675
  2.57908419  1.38515904  2.40416467  2.80732641  2.52625758 -2.75302364
  0.14461051 -0.73835257  1.68167979  2.8426328   0.08623732 -2.30673045
  2.99034454 -3.07096288  0.54923975 -0.63364664 -1.7284804   3.10518704
 -1.99169089 -1.71386753 -2.56228167  2.36626122 -2.42268948  2.13358364
  1.84308425  1.33485135  2.68291185  2.87352557  2.01088548  1.41207021
 -1.52255063 -2.12008782  1.23659271]
Tue Nov 19 18:35:02 2024,818,0.03037262208051646,[-2.77955684  2.15151037 -2.08927678  0.0107956   0.28533958 -2.71292754
  3.02174923  1.96553576  1.20968849 -1.37530526  0.69012373  0.91408659
  1.1896336  -1.65562193  0.80357699  2.8624848  -0.65323192 -0.6973719
 -1.86188284  0.51686611  1.60789649  2.58617438 -1.11066026 -0.72093473
 -2.36961031 -2.62715625  3.16827203  2.3234754  -0.64500492 -2.8454817
  1.8671715  -0.17172379 -2.04755244  2.01458892  1.36923465 -0.76142268
  1.1199493  -2.10724678 -0.47939843  2.34425938 -0.10633002  0.68843262
  2.58118007  1.38306317  2.40206879  2.80942228  2.52416171 -2.75511951
  0.14251464 -0.7362567   1.68377566  2.84053693  0.08833319 -2.30463458
  2.99244041 -3.07305875  0.54714388 -0.63155076 -1.73057628  3.10728291
